"Region_ID","Region_Name","Region_Lat","Region_Lon","Vaccine_Name","Vaccine_Abbreviation","Age_Group","Coverage_Percentage","Year_Value"
1,"Piemonte",45.0732745,7.680687483,"Polio","POL","24 months","94.79",2022
1,"Piemonte",45.0732745,7.680687483,"Difterite","DIF","24 months","94.79",2022
1,"Piemonte",45.0732745,7.680687483,"Tetano","TET","24 months","94.79",2022
1,"Piemonte",45.0732745,7.680687483,"Pertosse","PER","24 months","94.79",2022
1,"Piemonte",45.0732745,7.680687483,"Epatite B","EP B","24 months","94.75",2022
1,"Piemonte",45.0732745,7.680687483,"Hib","HIB","24 months","94.61",2022
1,"Piemonte",45.0732745,7.680687483,"Morbillo","MOR","24 months","94.44",2022
1,"Piemonte",45.0732745,7.680687483,"Parotite","PAR","24 months","94.37",2022
1,"Piemonte",45.0732745,7.680687483,"Rosolia","ROS","24 months","94.36",2022
1,"Piemonte",45.0732745,7.680687483,"Varicella","VAR","24 months","93.72",2022
1,"Piemonte",45.0732745,7.680687483,"Meningococco C coniugato","Men C","24 months","89.64",2022
1,"Piemonte",45.0732745,7.680687483,"Pneumococco coniugato","PNC","24 months","91.25",2022
1,"Piemonte",45.0732745,7.680687483,"Epatite A","EP A","24 months","0.32",2022
1,"Piemonte",45.0732745,7.680687483,"Rotavirus","ROTA","24 months","80.29",2022
1,"Piemonte",45.0732745,7.680687483,"Meningococco B","Men B","24 months","88.38",2022
1,"Piemonte",45.0732745,7.680687483,"Meningococco ACYW coniugato","Men ACYW","24 months","1.34",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Polio","POL","24 months","93.31",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Difterite","DIF","24 months","93.31",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Tetano","TET","24 months","93.31",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Pertosse","PER","24 months","93.31",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Epatite B","EP B","24 months","93.04",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Hib","HIB","24 months","93.18",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Morbillo","MOR","24 months","91.6",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Parotite","PAR","24 months","91.47",2022
