"Region_ID","Region_Name","Region_Lat","Region_Lon","Vaccine_Name","Vaccine_Abbreviation","Age_Group","Coverage_Percentage","Year_Value"
1,"Piemonte",45.0732745,7.680687483,"Morbillo","MOR","8 years","90.71",2022
1,"Piemonte",45.0732745,7.680687483,"Parotite","PAR","8 years","90.48",2022
1,"Piemonte",45.0732745,7.680687483,"Rosolia","ROS","8 years","89.31",2022
1,"Piemonte",45.0732745,7.680687483,"Varicella","VAR","8 years","8.51",2022
1,"Piemonte",45.0732745,7.680687483,"Difterite","DIF","8 years","90.71",2022
1,"Piemonte",45.0732745,7.680687483,"Tetano","TET","8 years","90.82",2022
1,"Piemonte",45.0732745,7.680687483,"Pertosse","PER","8 years","90.65",2022
1,"Piemonte",45.0732745,7.680687483,"Polio","POL","8 years","90.77",2022
1,"Piemonte",45.0732745,7.680687483,"Hib","HIB","8 years","92.94",2022
1,"Piemonte",45.0732745,7.680687483,"Epatite B","EP B","8 years","94.87",2022
1,"Piemonte",45.0732745,7.680687483,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","8 years","4.24",2022
1,"Piemonte",45.0732745,7.680687483,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","8 years","0.42",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Morbillo","MOR","8 years","93.94",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Parotite","PAR","8 years","93.46",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Rosolia","ROS","8 years","93.85",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Varicella","VAR","8 years","8.85",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Difterite","DIF","8 years","93.37",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Tetano","TET","8 years","93.94",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Pertosse","PER","8 years","93.27",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Polio","POL","8 years","93.56",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Hib","HIB","8 years","93.46",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Epatite B","EP B","8 years","95.87",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","8 years","1.54",2022
2,"Valle d'Aosta",45.73750286,7.320149366,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","8 years","3.94",2022
3,"Lombardia",45.46679409,9.190347404,"Morbillo","MOR","8 years","93.12",2022
3,"Lombardia",45.46679409,9.190347404,"Parotite","PAR","8 years","92.59",2022
3,"Lombardia",45.46679409,9.190347404,"Rosolia","ROS","8 years","92.92",2022
3,"Lombardia",45.46679409,9.190347404,"Varicella","VAR","8 years","19.26",2022
3,"Lombardia",45.46679409,9.190347404,"Difterite","DIF","8 years","96.98",2022
3,"Lombardia",45.46679409,9.190347404,"Tetano","TET","8 years","97.14",2022
3,"Lombardia",45.46679409,9.190347404,"Pertosse","PER","8 years","96.91",2022
3,"Lombardia",45.46679409,9.190347404,"Polio","POL","8 years","97.09",2022
3,"Lombardia",45.46679409,9.190347404,"Hib","HIB","8 years","94.2",2022
3,"Lombardia",45.46679409,9.190347404,"Epatite B","EP B","8 years","96.35",2022
3,"Lombardia",45.46679409,9.190347404,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","8 years","22.74",2022
3,"Lombardia",45.46679409,9.190347404,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","8 years","4.29",2022
21,"Bolzano",46.49933453,11.35662422,"Morbillo","MOR","8 years","82.38",2022
21,"Bolzano",46.49933453,11.35662422,"Parotite","PAR","8 years","82.24",2022
21,"Bolzano",46.49933453,11.35662422,"Rosolia","ROS","8 years","82.26",2022
21,"Bolzano",46.49933453,11.35662422,"Varicella","VAR","8 years","32.57",2022
21,"Bolzano",46.49933453,11.35662422,"Difterite","DIF","8 years","74.7",2022
21,"Bolzano",46.49933453,11.35662422,"Tetano","TET","8 years","74.89",2022
21,"Bolzano",46.49933453,11.35662422,"Pertosse","PER","8 years","74.59",2022
21,"Bolzano",46.49933453,11.35662422,"Polio","POL","8 years","74.77",2022
21,"Bolzano",46.49933453,11.35662422,"Hib","HIB","8 years","91.56",2022
21,"Bolzano",46.49933453,11.35662422,"Epatite B","EP B","8 years","92.56",2022
21,"Bolzano",46.49933453,11.35662422,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","8 years","6.44",2022
21,"Bolzano",46.49933453,11.35662422,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","8 years","44.41",2022
22,"Trento",46.06893511,11.12123097,"Morbillo","MOR","8 years","91.73",2022
22,"Trento",46.06893511,11.12123097,"Parotite","PAR","8 years","91.35",2022
22,"Trento",46.06893511,11.12123097,"Rosolia","ROS","8 years","91.59",2022
22,"Trento",46.06893511,11.12123097,"Varicella","VAR","8 years","59.6",2022
22,"Trento",46.06893511,11.12123097,"Difterite","DIF","8 years","91.17",2022
22,"Trento",46.06893511,11.12123097,"Tetano","TET","8 years","91.57",2022
22,"Trento",46.06893511,11.12123097,"Pertosse","PER","8 years","91.07",2022
22,"Trento",46.06893511,11.12123097,"Polio","POL","8 years","91.35",2022
22,"Trento",46.06893511,11.12123097,"Hib","HIB","8 years","89.83",2022
22,"Trento",46.06893511,11.12123097,"Epatite B","EP B","8 years","90.05",2022
22,"Trento",46.06893511,11.12123097,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","8 years","59.6",2022
22,"Trento",46.06893511,11.12123097,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","8 years","0",2022
5,"Veneto",45.43490485,12.33845213,"Morbillo","MOR","8 years","89.67",2022
5,"Veneto",45.43490485,12.33845213,"Parotite","PAR","8 years","89.13",2022
5,"Veneto",45.43490485,12.33845213,"Rosolia","ROS","8 years","89.48",2022
5,"Veneto",45.43490485,12.33845213,"Varicella","VAR","8 years","84.61",2022
5,"Veneto",45.43490485,12.33845213,"Difterite","DIF","8 years","88.6",2022
5,"Veneto",45.43490485,12.33845213,"Tetano","TET","8 years","89.16",2022
5,"Veneto",45.43490485,12.33845213,"Pertosse","PER","8 years","88.53",2022
5,"Veneto",45.43490485,12.33845213,"Polio","POL","8 years","88.77",2022
5,"Veneto",45.43490485,12.33845213,"Hib","HIB","8 years","91.91",2022
