"Region_ID","Region_Name","Region_Lat","Region_Lon","Vaccine_Name","Vaccine_Abbreviation","Age_Group","Coverage_Percentage","Year_Value","Source_File"
1,"Piemonte",45.0732745,7.680687483,"Polio","POL","24 mesi","94.1",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Difterite","DIF","24 mesi","94.11",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Tetano","TET","24 mesi","94.11",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Pertosse","PER","24 mesi","94.11",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Epatite B","EP B","24 mesi","94.05",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Hib","HIB","24 mesi","93.98",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Morbillo","MOR","24 mesi","93.8",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Parotite","PAR","24 mesi","93.76",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Rosolia","ROS","24 mesi","93.8",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Varicella","VAR","24 mesi","92.66",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Meningococco C coniugato","Men C","24 mesi","89.65",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Pneumococco coniugato","PNC","24 mesi","91.11",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Epatite A","EP A","24 mesi","0.48",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_0_file.pdf"
