"Region_ID","Region_Name","Region_Lat","Region_Lon","Vaccine_Name","Vaccine_Abbreviation","Age_Group","Coverage_Percentage","Year_Value","Source_File"
1,"Piemonte",45.0732745,7.680687483,"Morbillo","MOR","5_6","89.74",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Parotite","PAR","5_6","89.48",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Rosolia","ROS","5_6","89.66",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Varicella","VAR","5_6","8.15",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Difterite","DIF","5_6","88.75",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Tetano","TET","5_6","89.02",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Pertosse","PER","5_6","88.71",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Polio","POL","5_6","89.04",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Morbillo","MOR","5_6","90.08",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Parotite","PAR","5_6","89.63",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Rosolia","ROS","5_6","89.9",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Varicella","VAR","5_6","7.55",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Difterite","DIF","5_6","88.99",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Tetano","TET","5_6","89.72",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Pertosse","PER","5_6","88.9",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Polio","POL","5_6","89.17",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Morbillo","MOR","5_6","92.2",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Parotite","PAR","5_6","91.63",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Rosolia","ROS","5_6","91.95",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Varicella","VAR","5_6","18.33",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Difterite","DIF","5_6","91.67",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Tetano","TET","5_6","91.87",2021,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_1_3_file.pdf"
