"Region_ID","Region_Name","Region_Lat","Region_Lon","Vaccine_Name","Vaccine_Abbreviation","Age_Group","Coverage_Percentage","Year_Value","Source_File"
1,"Piemonte",45.0732745,7.680687483,"Polio","POL","24 mesi","95.96",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Difterite","DIF","24 mesi","95.99",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Tetano","TET","24 mesi","96",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Pertosse","PER","24 mesi","95.98",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Epatite B","EP B","24 mesi","95.9",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Hib","HIB","24 mesi","95.81",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Morbillo","MOR","24 mesi","95.56",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Parotite","PAR","24 mesi","95.52",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Rosolia","ROS","24 mesi","95.55",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Varicella","VAR","24 mesi","91.77",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Meningococco C coniugato","Men C","24 mesi","91.2",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Pneumococco coniugato","PNC","24 mesi","92.71",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Epatite A","EP A","24 mesi","0.75",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Rotavirus","ROTA","24 mesi","18.68",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Meningococco B","Men B","24 mesi","81.37",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
1,"Piemonte",45.0732745,7.680687483,"Meningococco ACYW coniugato","Men ACYW","24 mesi","0.67",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Polio","POL","24 mesi","93.24",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Difterite","DIF","24 mesi","93.24",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Tetano","TET","24 mesi","93.24",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Pertosse","PER","24 mesi","93.24",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Epatite B","EP B","24 mesi","93.01",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Hib","HIB","24 mesi","93.01",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Morbillo","MOR","24 mesi","91.54",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Parotite","PAR","24 mesi","91.43",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Rosolia","ROS","24 mesi","91.54",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Varicella","VAR","24 mesi","80.05",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Meningococco C coniugato","Men C","24 mesi","87.82",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Pneumococco coniugato","PNC","24 mesi","88.5",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Epatite A","EP A","24 mesi","0.56",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Rotavirus","ROTA","24 mesi","1.13",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Meningococco B","Men B","24 mesi","65.28",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
2,"Valle d'Aosta",45.73750286,7.320149366,"Meningococco ACYW coniugato","Men ACYW","24 mesi","0.23",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Polio","POL","24 mesi","95.88",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Difterite","DIF","24 mesi","95.83",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Tetano","TET","24 mesi","95.83",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Pertosse","PER","24 mesi","95.82",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Epatite B","EP B","24 mesi","95.73",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Hib","HIB","24 mesi","95.68",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Morbillo","MOR","24 mesi","95.56",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Parotite","PAR","24 mesi","95.48",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Rosolia","ROS","24 mesi","95.52",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Varicella","VAR","24 mesi","94.07",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Meningococco C coniugato","Men C","24 mesi","93.25",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Pneumococco coniugato","PNC","24 mesi","95.89",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Epatite A","EP A","24 mesi","1.03",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Rotavirus","ROTA","24 mesi","8.99",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Meningococco B","Men B","24 mesi","56.35",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
3,"Lombardia",45.46679409,9.190347404,"Meningococco ACYW coniugato","Men ACYW","24 mesi","0.75",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Polio","POL","24 mesi","81.18",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Difterite","DIF","24 mesi","81.14",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Tetano","TET","24 mesi","81.16",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Pertosse","PER","24 mesi","81.13",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Epatite B","EP B","24 mesi","81.09",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Hib","HIB","24 mesi","81.13",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Morbillo","MOR","24 mesi","75.53",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Parotite","PAR","24 mesi","75.48",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Rosolia","ROS","24 mesi","75.51",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Varicella","VAR","24 mesi","73.24",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Meningococco C coniugato","Men C","24 mesi","68.07",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Pneumococco coniugato","PNC","24 mesi","76.44",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Epatite A","EP A","24 mesi","0.95",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Rotavirus","ROTA","24 mesi","23.63",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Meningococco B","Men B","24 mesi","47.29",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
21,"Bolzano",46.49933453,11.35662422,"Meningococco ACYW coniugato","Men ACYW","24 mesi","0.82",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Polio","POL","24 mesi","94.93",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Difterite","DIF","24 mesi","94.93",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Tetano","TET","24 mesi","94.93",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Pertosse","PER","24 mesi","94.93",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Epatite B","EP B","24 mesi","94.89",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Hib","HIB","24 mesi","94.87",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Morbillo","MOR","24 mesi","95.48",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Parotite","PAR","24 mesi","95.44",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Rosolia","ROS","24 mesi","95.46",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Varicella","VAR","24 mesi","90.97",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Meningococco C coniugato","Men C","24 mesi","90.5",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Pneumococco coniugato","PNC","24 mesi","91.39",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Epatite A","EP A","24 mesi","3.68",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Rotavirus","ROTA","24 mesi","2.6",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Meningococco B","Men B","24 mesi","78.94",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
22,"Trento",46.06893511,11.12123097,"Meningococco ACYW coniugato","Men ACYW","24 mesi","0.97",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
5,"Veneto",45.43490485,12.33845213,"Polio","POL","24 mesi","95.19",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
5,"Veneto",45.43490485,12.33845213,"Difterite","DIF","24 mesi","95.17",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
5,"Veneto",45.43490485,12.33845213,"Tetano","TET","24 mesi","95.2",2019,"https://www.salute.gov.it/new/sites/default/files/imported/C_17_bancheDati_38_3_0_file.pdf"
