"Region_ID","Region_Name","Region_Lat","Region_Lon","Vaccine_Name","Vaccine_Abbreviation","Age_Group","Coverage_Percentage","Year_Value"
1,"Piemonte",45.0732745,7.680687483,"Difterite","DIF","18 years","81.15",2023
1,"Piemonte",45.0732745,7.680687483,"Tetano","TET","18 years","81.36",2023
1,"Piemonte",45.0732745,7.680687483,"Pertosse","PER","18 years","80.62",2023
1,"Piemonte",45.0732745,7.680687483,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","93.39",2023
1,"Piemonte",45.0732745,7.680687483,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","92.1",2023
1,"Piemonte",45.0732745,7.680687483,"Parotite (prima dose)","PAR_first_dose","18 years","92.85",2023
1,"Piemonte",45.0732745,7.680687483,"Parotite (seconda dose)","PAR_second_dose","18 years","91.82",2023
1,"Piemonte",45.0732745,7.680687483,"Rosolia (prima dose)","ROS_first_dose","18 years","92.95",2023
1,"Piemonte",45.0732745,7.680687483,"Rosolia (seconda dose)","ROS_second_dose","18 years","91.89",2023
1,"Piemonte",45.0732745,7.680687483,"Meningococco C coniugato","Men C","18 years","78.45",2023
1,"Piemonte",45.0732745,7.680687483,"Polio","POL","18 years","80.86",2023
1,"Piemonte",45.0732745,7.680687483,"Epatite A","EP A","18 years","4.12",2023
1,"Piemonte",45.0732745,7.680687483,"Meningococco ACYW coniugato","Men ACYW","18 years","75.66",2023
2,"Valle d'Aosta",45.73750286,7.320149366,"Difterite","DIF","18 years","87.85",2023
2,"Valle d'Aosta",45.73750286,7.320149366,"Tetano","TET","18 years","88.37",2023
2,"Valle d'Aosta",45.73750286,7.320149366,"Pertosse","PER","18 years","87.67",2023
2,"Valle d'Aosta",45.73750286,7.320149366,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","93.71",2023
2,"Valle d'Aosta",45.73750286,7.320149366,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","92.31",2023
2,"Valle d'Aosta",45.73750286,7.320149366,"Parotite (prima dose)","PAR_first_dose","18 years","93.53",2023
2,"Valle d'Aosta",45.73750286,7.320149366,"Parotite (seconda dose)","PAR_second_dose","18 years","91.87",2023
2,"Valle d'Aosta",45.73750286,7.320149366,"Rosolia (prima dose)","ROS_first_dose","18 years","93.62",2023
2,"Valle d'Aosta",45.73750286,7.320149366,"Rosolia (seconda dose)","ROS_second_dose","18 years","92.13",2023
2,"Valle d'Aosta",45.73750286,7.320149366,"Meningococco C coniugato","Men C","18 years","86.89",2023
2,"Valle d'Aosta",45.73750286,7.320149366,"Polio","POL","18 years","87.33",2023
2,"Valle d'Aosta",45.73750286,7.320149366,"Epatite A","EP A","18 years","2.45",2023
2,"Valle d'Aosta",45.73750286,7.320149366,"Meningococco ACYW coniugato","Men ACYW","18 years","84",2023
3,"Lombardia",45.46679409,9.190347404,"Difterite","DIF","18 years","84.02",2023
3,"Lombardia",45.46679409,9.190347404,"Tetano","TET","18 years","84.24",2023
3,"Lombardia",45.46679409,9.190347404,"Pertosse","PER","18 years","83.21",2023
3,"Lombardia",45.46679409,9.190347404,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","95.34",2023
3,"Lombardia",45.46679409,9.190347404,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","93.52",2023
3,"Lombardia",45.46679409,9.190347404,"Parotite (prima dose)","PAR_first_dose","18 years","95.15",2023
3,"Lombardia",45.46679409,9.190347404,"Parotite (seconda dose)","PAR_second_dose","18 years","92.61",2023
3,"Lombardia",45.46679409,9.190347404,"Rosolia (prima dose)","ROS_first_dose","18 years","95.2",2023
3,"Lombardia",45.46679409,9.190347404,"Rosolia (seconda dose)","ROS_second_dose","18 years","92.87",2023
3,"Lombardia",45.46679409,9.190347404,"Meningococco C coniugato","Men C","18 years","86.83",2023
3,"Lombardia",45.46679409,9.190347404,"Polio","POL","18 years","83.97",2023
3,"Lombardia",45.46679409,9.190347404,"Epatite A","EP A","18 years","8.89",2023
3,"Lombardia",45.46679409,9.190347404,"Meningococco ACYW coniugato","Men ACYW","18 years","82.43",2023
21,"Bolzano",46.49933453,11.35662422,"Difterite","DIF","18 years","72.01",2023
21,"Bolzano",46.49933453,11.35662422,"Tetano","TET","18 years","72.75",2023
21,"Bolzano",46.49933453,11.35662422,"Pertosse","PER","18 years","71.01",2023
21,"Bolzano",46.49933453,11.35662422,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","90.98",2023
21,"Bolzano",46.49933453,11.35662422,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","88.86",2023
21,"Bolzano",46.49933453,11.35662422,"Parotite (prima dose)","PAR_first_dose","18 years","90.87",2023
21,"Bolzano",46.49933453,11.35662422,"Parotite (seconda dose)","PAR_second_dose","18 years","88.64",2023
21,"Bolzano",46.49933453,11.35662422,"Rosolia (prima dose)","ROS_first_dose","18 years","90.88",2023
21,"Bolzano",46.49933453,11.35662422,"Rosolia (seconda dose)","ROS_second_dose","18 years","88.78",2023
21,"Bolzano",46.49933453,11.35662422,"Meningococco C coniugato","Men C","18 years","62.76",2023
21,"Bolzano",46.49933453,11.35662422,"Polio","POL","18 years","71.79",2023
21,"Bolzano",46.49933453,11.35662422,"Epatite A","EP A","18 years","6.22",2023
21,"Bolzano",46.49933453,11.35662422,"Meningococco ACYW coniugato","Men ACYW","18 years","51.55",2023
22,"Trento",46.06893511,11.12123097,"Difterite","DIF","18 years","86.34",2023
22,"Trento",46.06893511,11.12123097,"Tetano","TET","18 years","86.69",2023
22,"Trento",46.06893511,11.12123097,"Pertosse","PER","18 years","85.25",2023
22,"Trento",46.06893511,11.12123097,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","94.5",2023
22,"Trento",46.06893511,11.12123097,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","93.22",2023
22,"Trento",46.06893511,11.12123097,"Parotite (prima dose)","PAR_first_dose","18 years","94.47",2023
22,"Trento",46.06893511,11.12123097,"Parotite (seconda dose)","PAR_second_dose","18 years","92.76",2023
22,"Trento",46.06893511,11.12123097,"Rosolia (prima dose)","ROS_first_dose","18 years","94.47",2023
22,"Trento",46.06893511,11.12123097,"Rosolia (seconda dose)","ROS_second_dose","18 years","92.97",2023
22,"Trento",46.06893511,11.12123097,"Meningococco C coniugato","Men C","18 years","86.3",2023
22,"Trento",46.06893511,11.12123097,"Polio","POL","18 years","86.18",2023
22,"Trento",46.06893511,11.12123097,"Epatite A","EP A","18 years","6.23",2023
22,"Trento",46.06893511,11.12123097,"Meningococco ACYW coniugato","Men ACYW","18 years","84.4",2023
5,"Veneto",45.43490485,12.33845213,"Difterite","DIF","18 years","85.02",2023
5,"Veneto",45.43490485,12.33845213,"Tetano","TET","18 years","85.52",2023
5,"Veneto",45.43490485,12.33845213,"Pertosse","PER","18 years","84.29",2023
5,"Veneto",45.43490485,12.33845213,"Morbillo, Parotite, Rosolia, Varicella","MPRV_first_dose","18 years","95.47",2023
5,"Veneto",45.43490485,12.33845213,"Morbillo, Parotite, Rosolia, Varicella","MPRV_second_dose","18 years","93.49",2023
5,"Veneto",45.43490485,12.33845213,"Parotite (prima dose)","PAR_first_dose","18 years","95.39",2023
5,"Veneto",45.43490485,12.33845213,"Parotite (seconda dose)","PAR_second_dose","18 years","92.83",2023
5,"Veneto",45.43490485,12.33845213,"Rosolia (prima dose)","ROS_first_dose","18 years","95.43",2023
5,"Veneto",45.43490485,12.33845213,"Rosolia (seconda dose)","ROS_second_dose","18 years","93.09",2023
5,"Veneto",45.43490485,12.33845213,"Meningococco C coniugato","Men C","18 years","87.08",2023
5,"Veneto",45.43490485,12.33845213,"Polio","POL","18 years","84.96",2023
